"row_id";"pedido";"data_pedido";"data_envio";"tipo_envio";"id_cliente";"nome_cliente";"Segmento";"Cidade";"Estado";"pais";"regiao";"material";"Categoria";"sub_categoria";"desc_material";"Vendas";"Quantidade";"Desconto";"Lucro"
8616;MX-2023-129833;"12/3/2023";"12/5/2023";Primeira classe;AF-10765;Anna Fernandes;Pequenas e Medias Empresas;Tijuana;Baixa Califórnia;México;Norte;TEC-MÁ-10002733;Tecnologia;Máquinas;Okidata Impressora de nota fiscal, Branco;"2426,4";3;"0";"679,2"
8617;MX-2023-129833;"12/3/2023";"12/5/2023";Primeira classe;AF-10765;Anna Fernandes;Pequenas e Medias Empresas;Tijuana;Baixa Califórnia;México;Norte;MAT-AR-10004564;Material de escritório;Arte;BIC Bloco de desenho, Tamanhos variados;"345,6";1;"0";"13,8"
8618;MX-2023-107986;"6/17/2023";"6/20/2023";Primeira classe;IC-15205;Isabela Correia;Varejo;San Salvador;San Salvador;El Salvador;Central;MÓV-CA-10000085;Móveis;Cadeiras;Novimex Banqueta, Preto;"2160,4";2;"0";"216"
8619;MX-2021-149307;"11/13/2021";"11/18/2021";Classe padrão;VC-21400;Vitor Cardoso;Varejo;Manaus;Amazonas;Brasil;Sul;MAT-EN-10000729;Material de escritório;Envelopes;Kraft Envelope com fecho, Reciclado;"156";3;"0";"58,8"
8620;MX-2022-166415;"4/5/2022";"4/9/2022";Classe padrão;LF-16645;Laura Ferreira;Varejo;Managua;Managua;Nicarágua;Central;MAT-CO-10004160;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Tamanhos variados;"211,8";3;"0";"18,6"
8621;US-2023-166247;"6/16/2023";"6/22/2023";Classe padrão;GS-14845;GivenName Surname;Varejo;Petapa;Guatemala;Guatemala;Central;MÓV-ME-10003043;Móveis;Mesas;HON Mesa redonda, Retangular;"21908,48";8;"0,2";-4109,12
8622;US-2023-166247;"6/16/2023";"6/22/2023";Classe padrão;GS-14845;GivenName Surname;Varejo;Petapa;Guatemala;Guatemala;Central;MAT-ET-10001117;Material de escritório;Etiquetas;HON Etiquetas para codificação colorida, Vermelho;"168,4";2;"0";"80,8"
8623;MX-2023-115518;"2/11/2023";"2/15/2023";Classe padrão;LA-17440;Luana Almeida;Grande Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-PA-10004901;Material de escritório;Papel;SanDisk Agenda, Premium;"476,4";3;"0";"152,4"
8624;MX-2023-115518;"2/11/2023";"2/15/2023";Classe padrão;LA-17440;Luana Almeida;Grande Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-CO-10002370;Material de escritório;Colchetes;Stockwell Clips de papel, Tamanhos variados;"146";2;"0";"56,8"
8625;MX-2023-115518;"2/11/2023";"2/15/2023";Classe padrão;LA-17440;Luana Almeida;Grande Empresa;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MÓV-MÓ-10000263;Móveis;Móveis;Advantus Relógio de parede, Durável;"1614";5;"0";"322"
8626;MX-2022-129077;"7/10/2022";"7/16/2022";Classe padrão;LC-16585;Larissa Correia;Grande Empresa;Milpa Alta;Distrito Federal;México;Norte;MAT-FI-10003320;Material de escritório;Fichários;Ibico Divisórias, Reciclado;"309";5;"0";"40"
8627;MX-2022-129077;"7/10/2022";"7/16/2022";Classe padrão;LC-16585;Larissa Correia;Grande Empresa;Milpa Alta;Distrito Federal;México;Norte;MAT-PA-10003495;Material de escritório;Papel;Green Bar Artigos de papelaria, Multicolorido;"1992";6;"0";"278,4"
8628;MX-2020-151337;"10/6/2020";"10/10/2020";Classe padrão;LS-17620;Lucas Souza;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-AR-10004005;Material de escritório;Arte;Boston Bloco de desenho, Embalagem tipo bulk;"651,6";2;"0";"71,6"
8629;US-2021-128195;"11/15/2021";"11/20/2021";Classe padrão;PM-19510;Pedro Martins;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;MAT-PA-10003362;Material de escritório;Papel;Enermax Papel de pergaminho, Premium;"123,12";2;"0,4";-0,08
8630;MX-2021-138135;"12/29/2021";"1/5/2022";Classe padrão;LA-17650;Luis Azevedo;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10002974;Material de escritório;Fichários;Acco Capa para fichário, Transparente;"664,56";13;"0,4";"53,56"
8631;MX-2022-130302;"9/11/2022";"9/15/2022";Classe padrão;TF-20965;Tomás Fernandes;Grande Empresa;Goiânia;Goiás;Brasil;Sul;TEC-AC-10001901;Tecnologia;Acessórios;Enermax Roteador, Econômico;"12055,4";7;"0";"2048,2"
8632;US-2023-138289;"12/10/2023";"12/15/2023";Classe padrão;VA-21130;Vinícius Almeida;Varejo;Concepción de La Vega;La Vega;República Dominicana;Caribe;MÓV-ES-10000664;Móveis;Estantes;Ikea Estante tradicional, Tradicional;"4941";3;"0,4";-1976,4
8633;MX-2023-122483;"10/20/2023";"10/24/2023";Classe padrão;VM-21730;Vitoria Melo;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;TEC-MÁ-10000777;Tecnologia;Máquinas;StarTech Impressora, Durável;"11960,2";7;"0";"4783,8"
8634;MX-2023-122483;"10/20/2023";"10/24/2023";Classe padrão;VM-21730;Vitoria Melo;Pequenas e Medias Empresas;Tepic;Nayarit;México;Norte;MAT-PA-10002524;Material de escritório;Papel;Green Bar Cadernetas, Multicolorido;"734,4";6;"0";"205,2"
8635;MX-2020-120397;"9/16/2020";"9/18/2020";Segunda classe;MA-18790;Matilde Alves;Pequenas e Medias Empresas;Cotia;São Paulo;Brasil;Sul;MAT-AC-10000794;Material de escritório;Eletrônicos;Breville Liquidificador, Prata;"1213,2";2;"0";"169,6"
8636;MX-2020-120397;"9/16/2020";"9/18/2020";Segunda classe;MA-18790;Matilde Alves;Pequenas e Medias Empresas;Cotia;São Paulo;Brasil;Sul;MAT-EN-10001763;Material de escritório;Envelopes;Cameo Envelope com fecho, Conjunto de 50;"190,2";3;"0";"91,2"
8637;MX-2023-134901;"10/29/2023";"11/4/2023";Classe padrão;LD-16975;Leonardo Dias;Pequenas e Medias Empresas;Camagüey;Camagüey;Cuba;Caribe;MAT-CO-10000999;Material de escritório;Colchetes;Advantus Clips de papel, Embalagem tipo bulk;"279";3;"0";"91,8"
8638;MX-2022-133074;"5/25/2022";"5/27/2022";Primeira classe;GC-14920;Guilherme Cavalcanti;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-MA-10003821;Material de escritório;Materiais;Acme Tesouras, Industrial;"541,2";3;"0";"129,6"
8639;MX-2022-133074;"5/25/2022";"5/27/2022";Primeira classe;GC-14920;Guilherme Cavalcanti;Varejo;Cidade do México;Distrito Federal;México;Norte;TEC-AC-10003185;Tecnologia;Acessórios;Logitech Roteador, Econômico;"3297,6";2;"0";"1318,8"
8640;MX-2022-133074;"5/25/2022";"5/27/2022";Primeira classe;GC-14920;Guilherme Cavalcanti;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10003268;Material de escritório;Envelopes;GlobeWeis Envelope com fecho, Conjunto de 50;"132";2;"0";"42"
8641;US-2023-146367;"12/10/2023";"12/12/2023";Primeira classe;GM-14470;Gabriela Martins;Varejo;Milpa Alta;Distrito Federal;México;Norte;MÓV-ME-10003027;Móveis;Mesas;Barricks Mesa de madeira, Montado;"11059,2";4;"0,2";-415,2
8642;MX-2023-118675;"11/6/2023";"11/10/2023";Classe padrão;BG-11275;Bianca Gomes;Grande Empresa;Escuintla;Escuintla;Guatemala;Central;MAT-AC-10002830;Material de escritório;Eletrônicos;Hamilton Beach Micro-ondas, Prata;"5665,2";3;"0";"1302,6"
8643;US-2023-118794;"9/9/2023";"9/12/2023";Primeira classe;SP-20620;Sophia Pereira;Grande Empresa;Rosário;Santa Fé;Argentina;Sul;MÓV-MÓ-10004329;Móveis;Móveis;Tenex Peso de porta, Preto;"175,56";1;"0,4";-96,64
8644;US-2023-118794;"9/9/2023";"9/12/2023";Primeira classe;SP-20620;Sophia Pereira;Grande Empresa;Rosário;Santa Fé;Argentina;Sul;MAT-AR-10000288;Material de escritório;Armazenamento;Eldon Pratelheiras, Azul;"774,72";4;"0,4";"89,92"
8645;US-2023-118794;"9/9/2023";"9/12/2023";Primeira classe;SP-20620;Sophia Pereira;Grande Empresa;Rosário;Santa Fé;Argentina;Sul;TEC-AC-10001287;Tecnologia;Acessórios;Enermax Teclado numérico, Programável;"941,28";4;"0,4";-298,72
8646;US-2023-118794;"9/9/2023";"9/12/2023";Primeira classe;SP-20620;Sophia Pereira;Grande Empresa;Rosário;Santa Fé;Argentina;Sul;MAT-ET-10001653;Material de escritório;Etiquetas;Harbour Creations Etiquetas para codificação colorida, Durável;"159,48";3;"0,4";-16,32
8647;MX-2021-140690;"6/7/2021";"6/11/2021";Classe padrão;DC-12805;Davi Cavalcanti;Grande Empresa;Floridablanca;Santander;Colômbia;Sul;MÓV-ES-10003872;Móveis;Estantes;Bush Estante, Branco;"840,2";1;"0";"352,8"
8648;MX-2020-158575;"3/3/2020";"3/7/2020";Classe padrão;FB-14275;Fernanda Barros;Grande Empresa;Las Tunas;Las Tunas;Cuba;Caribe;MAT-PA-10000410;Material de escritório;Papel;Enermax Agenda, Embalagem com 12;"355,2";2;"0";"142"
8649;MX-2023-146955;"3/4/2023";"3/4/2023";No mesmo dia;IB-15400;Isabelle Barros;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-EN-10001718;Material de escritório;Envelopes;Jiffy Com lacre, Vermelho;"1085,6";4;"0";"249,6"
8650;US-2023-161424;"11/11/2023";"11/15/2023";Classe padrão;MC-18835;Matilde Cardoso;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-MÓ-10004383;Móveis;Móveis;Eldon Moldura, Premium;"2680,3";7;"0,5";-2305,1
8651;MX-2023-106432;"9/2/2023";"9/7/2023";Classe padrão;IS-15370;Isabella Silva;Varejo;San Salvador;San Salvador;El Salvador;Central;TEC-CO-10001826;Tecnologia;Copiadoras;Sharp Tinta, Par;"1655,4824";2;"0,002";"494,2824"
8652;MX-2021-161732;"4/13/2021";"4/18/2021";Classe padrão;GP-14515;Gabrielle Pereira;Varejo;Puebla;Puebla;México;Norte;MAT-EN-10002048;Material de escritório;Envelopes;GlobeWeis Malote, Reciclado;"310,8";1;"0";"149"
8653;MX-2021-161732;"4/13/2021";"4/18/2021";Classe padrão;GP-14515;Gabrielle Pereira;Varejo;Puebla;Puebla;México;Norte;MÓV-ES-10002846;Móveis;Estantes;Bush Par, Tradicional;"1322,56";2;"0,2";"65,76"
8654;MX-2021-133333;"10/26/2021";"10/30/2021";Classe padrão;BG-11560;Breno Goncalves;Pequenas e Medias Empresas;Ibirité;Minas Gerais;Brasil;Sul;TEC-TE-10002183;Tecnologia;Telefones;Apple Headset, Azul;"3907,2";8;"0";"1913,6"
8655;MX-2021-133333;"10/26/2021";"10/30/2021";Classe padrão;BG-11560;Breno Goncalves;Pequenas e Medias Empresas;Ibirité;Minas Gerais;Brasil;Sul;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;"12080";5;"0";"1449"
8656;MX-2020-135783;"8/20/2020";"8/25/2020";Classe padrão;PS-19555;Pedro Santos;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-ET-10001174;Material de escritório;Etiquetas;Avery Etiquetas redondas, Branco;"152,32";4;"0,2";"49,12"
8657;MX-2020-135783;"8/20/2020";"8/25/2020";Classe padrão;PS-19555;Pedro Santos;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CO-10001360;Material de escritório;Colchetes;Stockwell Clips de papel, Embalagem tipo bulk;"148,16";2;"0,2";"12,96"
8658;MX-2020-135783;"8/20/2020";"8/25/2020";Classe padrão;PS-19555;Pedro Santos;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ES-10004606;Móveis;Estantes;Sauder Estante tradicional, Preto;"6997,44";4;"0,4";"815,84"
8659;MX-2022-102813;"6/18/2022";"6/19/2022";Primeira classe;RP-19780;Rafaela Pinto;Varejo;Santa Cruz de la Sierra;Santa Cruz;Bolívia;Sul;TEC-AC-10004990;Tecnologia;Acessórios;SanDisk Teclado, Programável;"4978,8";9;"0";"1692"
8660;MX-2023-110296;"10/28/2023";"11/3/2023";Classe padrão;LA-16630;Laura Alves;Grande Empresa;Toluca;México;México;Norte;MAT-FI-10002974;Material de escritório;Fichários;Acco Capa para fichário, Transparente;"340,8";4;"0";"152,8"
8661;MX-2023-157042;"12/12/2023";"12/14/2023";Segunda classe;LD-17095;Leonor Dias;Varejo;Bridgetown;Saint Michael;Barbados;Caribe;MAT-AR-10001263;Material de escritório;Armazenamento;Eldon Caixa, Azul;"68,4";1;"0";"33,4"
8662;MX-2023-157042;"12/12/2023";"12/14/2023";Segunda classe;LD-17095;Leonor Dias;Varejo;Bridgetown;Saint Michael;Barbados;Caribe;MÓV-MÓ-10000480;Móveis;Móveis;Deflect-O Peso de porta, Preto;"586";2;"0";"0"
8663;MX-2023-157042;"12/12/2023";"12/14/2023";Segunda classe;LD-17095;Leonor Dias;Varejo;Bridgetown;Saint Michael;Barbados;Caribe;MAT-PA-10003362;Material de escritório;Papel;Enermax Papel de pergaminho, Premium;"102,6";1;"0";"41"
8664;MX-2023-157042;"12/12/2023";"12/14/2023";Segunda classe;LD-17095;Leonor Dias;Varejo;Bridgetown;Saint Michael;Barbados;Caribe;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Carrinho bandeja, Azul;"1705,2";2;"0";"562,4"
8665;US-2020-105851;"9/17/2020";"9/17/2020";No mesmo dia;IG-15340;Isabella Goncalves;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-CO-10002608;Material de escritório;Colchetes;OIC Grampos, Embalagem com 12;"129,24";3;"0,4";-66,96
8666;MX-2023-152086;"6/11/2023";"6/16/2023";Classe padrão;LS-16540;Lara Souza;Varejo;São Leopoldo;Rio Grande do Sul;Brasil;Sul;TEC-CO-10003215;Tecnologia;Copiadoras;Canon Tinta, Digital;"4883,214";5;"0,002";"1506,214"
8667;MX-2023-152086;"6/11/2023";"6/16/2023";Classe padrão;LS-16540;Lara Souza;Varejo;São Leopoldo;Rio Grande do Sul;Brasil;Sul;MAT-AR-10002094;Material de escritório;Armazenamento;Eldon Pastas, Metal;"963";9;"0";"365,4"
8668;US-2023-103170;"6/30/2023";"7/2/2023";Segunda classe;BM-11455;Brenda Melo;Pequenas e Medias Empresas;La Ceiba;Atlántida;Honduras;Central;MÓV-CA-10002867;Móveis;Cadeiras;HON Cadeira dobrável, Par;"334,68";1;"0,4";-78,12
8669;US-2023-103170;"6/30/2023";"7/2/2023";Segunda classe;BM-11455;Brenda Melo;Pequenas e Medias Empresas;La Ceiba;Atlántida;Honduras;Central;MAT-MA-10000400;Material de escritório;Materiais;Elite Abridor de carta, Azul;"109,2";1;"0,4";-43,8
8670;MX-2023-115042;"4/26/2023";"4/30/2023";Classe padrão;LS-16855;Lavinia Silva;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-ES-10004369;Móveis;Estantes;Ikea Estante, Tradicional;"3268,8";4;"0";"260,8"
8671;US-2022-122154;"6/15/2022";"6/22/2022";Classe padrão;BB-11470;Breno Barbosa;Grande Empresa;Caracas;Distrito Capital;Venezuela;Sul;MAT-AR-10003657;Material de escritório;Armazenamento;Eldon Bandejas, Tamanho real;"1728";9;"0,4";-288
8672;US-2020-162628;"10/1/2020";"10/5/2020";Classe padrão;AS-10360;Alice Silva;Grande Empresa;Ciudad Choluteca;Choluteca;Honduras;Central;MÓV-CA-10002605;Móveis;Cadeiras;Office Star Poltrona, Ajustável;"9398,4";5;"0,4";-2193,6
8673;MX-2023-137428;"11/25/2023";"11/30/2023";Classe padrão;LS-17350;Livia Santos;Varejo;Villa Canales;Guatemala;Guatemala;Central;MÓV-ES-10000624;Móveis;Estantes;Ikea Estante tradicional, Branco;"2761,8";1;"0";"607,4"
8674;MX-2021-116834;"12/28/2021";"1/2/2022";Classe padrão;TP-20755;Tânia Pinto;Grande Empresa;Guayaquil;Guayas;Equador;Sul;MAT-FI-10001929;Material de escritório;Fichários;Cardinal Capa para fichário, Transparente;"382";5;"0";"49"
8675;MX-2021-116834;"12/28/2021";"1/2/2022";Classe padrão;TP-20755;Tânia Pinto;Grande Empresa;Guayaquil;Guayas;Equador;Sul;MAT-AR-10001866;Material de escritório;Arte;Sanford Marcadores de texto, Tamanhos variados;"378,6";3;"0";"33,6"
8676;US-2022-167255;"12/3/2022";"12/5/2022";Primeira classe;DG-13000;Diogo Goncalves;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-EN-10003914;Material de escritório;Envelopes;Jiffy Com lacre, Prata;"316,56";2;"0,4";-116,24
8677;US-2022-167255;"12/3/2022";"12/5/2022";Primeira classe;DG-13000;Diogo Goncalves;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AC-10003543;Material de escritório;Eletrônicos;Breville Torradeira, Vermelho;"306,84";1;"0,4";-0,16
8678;MX-2022-124128;"1/1/2022";"1/4/2022";Primeira classe;BR-11185;Beatriz Ribeiro;Grande Empresa;Camaçari;Bahia;Brasil;Sul;MAT-ET-10004271;Material de escritório;Etiquetas;Smead Etiquetas removíveis, Durável;"653,4";9;"0";"214,2"
8679;MX-2021-157861;"5/29/2021";"6/4/2021";Classe padrão;MM-18745;Matheus Melo;Grande Empresa;Ciudad Guzmán;Jalisco;México;Norte;MAT-AR-10000907;Material de escritório;Arte;Sanford Apontador, Embalagem tipo bulk;"174";1;"0";"73"
8680;MX-2021-157861;"5/29/2021";"6/4/2021";Classe padrão;MM-18745;Matheus Melo;Grande Empresa;Ciudad Guzmán;Jalisco;México;Norte;MAT-CO-10000559;Material de escritório;Colchetes;Advantus Alfinetes, Embalagem tipo bulk;"577,2";6;"0";"230,4"
8681;MX-2022-147291;"1/5/2022";"1/11/2022";Classe padrão;LA-17050;Leonor Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;TEC-TE-10004881;Tecnologia;Telefones;Samsung Carregador, Embalagem tipo bulk;"21208";5;"0";"2757"
8682;MX-2022-147291;"1/5/2022";"1/11/2022";Classe padrão;LA-17050;Leonor Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;TEC-CO-10001366;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Digital;"1894,6032";2;"0,002";"318,6032"
8683;MX-2022-147291;"1/5/2022";"1/11/2022";Classe padrão;LA-17050;Leonor Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;MAT-AR-10004675;Material de escritório;Armazenamento;Tenex Bandejas, Azul;"1084,2";3;"0";"97,2"
8684;MX-2022-147291;"1/5/2022";"1/11/2022";Classe padrão;LA-17050;Leonor Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;MAT-ET-10003716;Material de escritório;Etiquetas;HON Etiquetas para codificação colorida, Branco;"256,2";3;"0";"127,8"
8685;MX-2022-139409;"4/2/2022";"4/7/2022";Classe padrão;LA-17470;Luana Azevedo;Pequenas e Medias Empresas;Holguín;Holguín;Cuba;Caribe;TEC-AC-10004115;Tecnologia;Acessórios;Logitech Teclado, Reciclado;"2810,4";6;"0";"55,2"
8686;MX-2022-114657;"11/13/2022";"11/17/2022";Classe padrão;LC-16570;Larissa Cardoso;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-AR-10000907;Material de escritório;Arte;Sanford Apontador, Embalagem tipo bulk;"522";3;"0";"219"
8687;MX-2020-126893;"4/16/2020";"4/18/2020";Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MAT-ET-10003268;Material de escritório;Etiquetas;HON Etiquetas redondas, Vermelho;"25,92";1;"0,4";"3,32"
8688;MX-2020-126893;"4/16/2020";"4/18/2020";Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MAT-CO-10003946;Material de escritório;Colchetes;Advantus Alfinetes, Tamanhos variados;"332,64";7;"0,4";-127,96
8689;MX-2020-126893;"4/16/2020";"4/18/2020";Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;"573,6";1;"0,4";-191,2
8690;MX-2020-126893;"4/16/2020";"4/18/2020";Primeira classe;TA-20710;Tânia Azevedo;Pequenas e Medias Empresas;San Pedro Sula;Cortés;Honduras;Central;MÓV-ES-10003729;Móveis;Estantes;Bush Estante, Metal;"983,76";2;"0,4";-377,44
8691;MX-2021-158785;"6/13/2021";"6/18/2021";Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MAT-EN-10001524;Material de escritório;Envelopes;Jiffy Com lacre, Conjunto de 50;"495,6";2;"0";"118,8"
8692;MX-2021-158785;"6/13/2021";"6/18/2021";Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MAT-AR-10000456;Material de escritório;Arte;Boston Bloco de desenho, Metal;"664,8";2;"0";"265,6"
8693;MX-2021-158785;"6/13/2021";"6/18/2021";Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MAT-AR-10001630;Material de escritório;Arte;BIC Bloco de desenho, Embalagem tipo bulk;"978,6";3;"0";"332,4"
8694;MX-2021-158785;"6/13/2021";"6/18/2021";Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MAT-MA-10001192;Material de escritório;Materiais;Kleencut Régua, Azul;"180,8";2;"0";"16"
8695;MX-2021-158785;"6/13/2021";"6/18/2021";Classe padrão;JS-15910;Julian Silva;Varejo;Puebla;Puebla;México;Norte;MÓV-CA-10002330;Móveis;Cadeiras;Harbour Creations Banqueta, Preto;"4738,4";5;"0,2";-829,6
8696;US-2023-106194;"4/24/2023";"4/28/2023";Classe padrão;DS-12925;Diego Silva;Varejo;Valencia;Carabobo;Venezuela;Sul;TEC-TE-10001535;Tecnologia;Telefones;Apple Caixa de som, Tamanhos variados;"2036,88";3;"0,4";-679,32
8697;US-2023-106194;"4/24/2023";"4/28/2023";Classe padrão;DS-12925;Diego Silva;Varejo;Valencia;Carabobo;Venezuela;Sul;MÓV-MÓ-10002918;Móveis;Móveis;Deflect-O Relógio de parede, Premium;"782,88";4;"0,4";"90,88"
8698;US-2023-106194;"4/24/2023";"4/28/2023";Classe padrão;DS-12925;Diego Silva;Varejo;Valencia;Carabobo;Venezuela;Sul;MAT-AR-10003992;Material de escritório;Armazenamento;Smead Carrinho bandeja, Metal;"509,88";1;"0,4";"50,88"
8699;MX-2020-107328;"6/30/2020";"7/4/2020";Classe padrão;FR-14185;Fábio Ribeiro;Varejo;Teresina;Piauí;Brasil;Sul;TEC-TE-10003859;Tecnologia;Telefones;Nokia Caixa de som, Azul;"3334,8";3;"0";"1467"
8700;MX-2020-107328;"6/30/2020";"7/4/2020";Classe padrão;FR-14185;Fábio Ribeiro;Varejo;Teresina;Piauí;Brasil;Sul;MAT-EN-10002352;Material de escritório;Envelopes;GlobeWeis Com lacre, Conjunto de 50;"771";3;"0";"200,4"
8701;MX-2020-107328;"6/30/2020";"7/4/2020";Classe padrão;FR-14185;Fábio Ribeiro;Varejo;Teresina;Piauí;Brasil;Sul;MAT-MA-10002656;Material de escritório;Materiais;Elite Tesouras, Retangular;"512,8";4;"0";"164"
8702;MX-2023-159093;"3/17/2023";"3/21/2023";Classe padrão;LM-17140;Leonor Martins;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10003774;Tecnologia;Copiadoras;Hewlett Copiadora para uso pessoal, Par;"4605,0984";6;"0,202";"1199,4984"
8703;MX-2022-118353;"2/7/2022";"2/11/2022";Classe padrão;DS-12850;Davi Santos;Varejo;Mérida;Yucatán;México;Norte;MAT-FI-10002671;Material de escritório;Fichários;Acco Capa para fichário, Reciclado;"182,4";2;"0";"16,4"
8704;MX-2023-100769;"6/23/2023";"6/27/2023";Classe padrão;JC-15835;Julian Cunha;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Caixa, Metal;"186,6";3;"0";"72,6"
8705;MX-2023-146444;"3/3/2023";"3/7/2023";Classe padrão;AR-10795;Anna Ribeiro;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-FI-10002870;Material de escritório;Fichários;Cardinal Pasta argolada, Reciclado;"473";5;"0";"94"
8706;MX-2023-146444;"3/3/2023";"3/7/2023";Classe padrão;AR-10795;Anna Ribeiro;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MAT-PA-10004606;Material de escritório;Papel;Green Bar Cadernetas, Premium;"565";5;"0";"231"
8707;MX-2023-146444;"3/3/2023";"3/7/2023";Classe padrão;AR-10795;Anna Ribeiro;Grande Empresa;Guanajuato;Guanajuato;México;Norte;MÓV-ES-10003535;Móveis;Estantes;Bush Biblioteca, Tradicional;"3886,08";2;"0,2";"291,28"
